branching_factor,depth,chance_node_density,heur_noise_param,total_nodes,total_leaves,total_internal_nodes,total_chance_nodes,total_max_nodes,total_min_nodes,leaf_to_internal_ratio,chance_node_fraction,leaf_density,branching_mean,branching_std,realized_max_depth,leaf_depth_mean,leaf_depth_std,leaf_value_mean,leaf_value_std,leaf_value_min,leaf_value_max,leaf_value_range,leaf_fraction_positive,leaf_skew,leaf_value_median,leaf_iqr,leaf_frac_near_max,node_count_d1,chance_node_count_d1,leaf_value_mean_d1,leaf_value_std_d1,branching_mean_d1,node_count_d2,chance_node_count_d2,leaf_value_mean_d2,leaf_value_std_d2,branching_mean_d2,node_count_d3,chance_node_count_d3,leaf_value_mean_d3,leaf_value_std_d3,branching_mean_d3,node_count_d4,chance_node_count_d4,leaf_value_mean_d4,leaf_value_std_d4,branching_mean_d4,node_count_d5,chance_node_count_d5,leaf_value_mean_d5,leaf_value_std_d5,branching_mean_d5,node_budget,budget_coverage,ab_reach_depth,depth_deficit,depth_deficit_rel,branch_top2_gap,branch_mean_spread,branch_value_skew,top2_size_ratio,top2_depth_diff,chance_frac_top1,chance_frac_top2,heur_incoherence,heur_incoherence_std,heur_noise_to_signal,ab_nodes_visited,ab_pruning_rate,ab_root_eval_std,ab_instability,ab_depth_reached,ab_ranking_correlation,mcts_vote_margin,mcts_visit_entropy,mcts_best_value_estimate,exact_best_value,exact_second_best_value,best_move_margin,best_move_margin_normalized,ab_correct,mcts_correct,mcts_correct_rate,which_algo,margin_category,is_contested,which_better,delta,ab_regret,mcts_regret
7,3,0.8053266554652346,1.1735190949216514,479,414,65,57,7,1,6.369230769230769,0.8769230769230769,0.8643006263048016,7.3538461538461535,1.2579686828775156,3,2.9903381642512077,0.09781863155225404,-0.17011813231834455,0.5110547687607178,-0.9793923591800328,0.9457506493296814,1.925143008509714,0.37681159420289856,0.2763399267736755,-0.2254465466601812,0.8689711768897282,0.007246376811594203,8,7,0.0,0.0,7.5,60,50,0.09961155380232085,0.555923570464255,7.321428571428571,410,0,-0.1727496414512291,0.5098952754243533,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,196,0.4091858037578288,2.7124143742160443,0.28758562578395575,0.09586187526131858,0.03057723575936719,0.2888765006449216,-0.053663058508860446,1.1147540983606556,0,0.6666666666666666,1.0,0.2923597836993509,0.27747780908476344,2.2962687497611585,197,0.1065989847715736,0.25803898821165533,0.0,2,0.8809523809523809,0.03279192273924495,1.9716006601956122,0.19712621979698008,0.36995801440772647,0.15698661270188224,0.21297140170584422,0.11062627595168059,1,1,0.8,Both,medium,0,AB,0.042594280341168855,0.0,0.042594280341168855
13,4,0.796002043424087,0.10826013615815655,26292,24326,1966,1586,35,345,12.373346897253306,0.8067141403865717,0.9252244028601856,13.372838250254324,2.021716981601183,4,3.9916550193208913,0.09959755591816181,-0.26677644437543424,0.7611215711318979,-0.9999999880197737,0.9999971521621212,1.999997140181895,0.3549699909561786,0.5503574746729495,-0.6307484749248664,1.4916598222368032,0.09627558990380662,13,9,0.1658686279484466,0.0,13.833333333333334,166,115,-0.5108297091034886,0.4278775254420528,13.221476510067115,1970,1462,-0.2065894843359774,0.7365254212704614,13.382483370288249,24142,0,-0.2670363555235784,0.7614378945750376,0.0,0,0,0.0,0.0,0.0,4164,0.15837517115472388,3.249277185723086,0.750722814276914,0.1876807035692285,0.13610624049592462,0.3759204508067762,-0.22410094095759783,2116.0,3,0.7848101265822784,0.0,0.21425411400918365,0.28466703333816273,0.14223764016720492,4165,0.09915966386554621,0.5120249786817824,1.0,3,0.8681318681318682,0.5197070554614069,1.4870023232296934,0.41361834761193345,0.49005299518152784,0.2926050673172426,0.19744792786428522,0.09872410509863419,1,1,1,Both,medium,0,Tie,0.0,0.0,0.0
11,3,0.7408429128980226,0.8926182451705302,1591,1452,139,106,30,3,10.446043165467627,0.762589928057554,0.9126335637963545,11.43884892086331,1.7552187668838144,3,2.9951790633608817,0.06926539690956851,0.4124273246477466,0.6967618454506995,-0.9998554862845651,0.9999770579163957,1.9998325442009608,0.7245179063360881,-0.9011144004112972,0.7964588439424426,1.1108702912097974,0.3333333333333333,12,9,0.0,0.0,11.083333333333334,133,97,0.8155766280971095,0.16765779251523083,11.468253968253968,1445,0,0.4104743522434936,0.6977833036977545,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,123,0.07730986800754243,2.0068367496953043,0.9931632503046957,0.3310544167682319,0.04286252823285697,0.47236013912398794,-1.0321579078310383,1.0298507462686568,0,0.8333333333333334,0.6666666666666666,0.20968249365424727,0.2858056436796026,1.2810951848161853,124,0.0,0.7000575982444477,0.0,1,0.6643356643356644,0.0047619047619047615,2.402851887380014,0.9489864263369135,0.9232686311011841,0.8516690279128014,0.07159960318838265,0.03580279928737258,1,0,0,AB,low,1,AB,0.580927008733771,0.0,0.580927008733771
10,4,0.5605688004391943,1.217514972053282,7220,6455,765,438,37,290,8.437908496732026,0.5725490196078431,0.8940443213296398,9.436601307189543,1.4290063110856,4,3.990085205267235,0.10805329976713307,0.0003476665725996998,0.6037801625658165,-0.9980404178867944,0.9952984402290502,1.9933388581158447,0.5027110766847405,-0.019119075918103242,0.005240502655907829,1.109887367310199,0.021378776142525174,9,3,0.0,0.0,9.444444444444445,85,43,-0.08301488458037007,0.45997487355906574,9.215189873417721,728,392,-0.017697605850449306,0.5738910849716735,9.46301775147929,6397,0,0.0005725422131994132,0.6041281976767607,0.0,0,0,0.0,0.0,0.0,1760,0.24376731301939059,3.2455126678141495,0.7544873321858505,0.18862183304646263,0.0769454560168128,0.3924569957606199,0.018136307279687413,0.7668997668997669,0,0.6617647058823529,0.5760869565217391,0.2910587681107707,0.2656262029535381,2.0164872043482616,1761,0.10391822827938671,0.5659362847417058,1.0,3,0.6666666666666666,0.20348549367455043,1.570795216383224,0.5174782523458781,0.30532900123652257,0.14988750382767732,0.15544149740884525,0.0779804681858119,0,1,1,MCTS,medium,0,MCTS,-0.4497009384911958,0.4497009384911958,0.0
3,8,0.5776048410727705,0.2622645806883631,3275,2123,1152,644,138,370,1.8428819444444444,0.5590277777777778,0.6482442748091604,2.842013888888889,0.5164368842004358,8,7.935468676401319,0.38468025926550103,-0.6065101509933574,0.6009759382663707,-0.9999999633374991,0.9995455914897918,1.999545554827291,0.1747527084314649,1.4910319488467083,-0.9426336857232508,0.5305835442798497,0.02072538860103627,2,1,0.0,0.0,3,6,2,0.0,0.0,3,18,6,-0.8135693527641621,0.21662832238550692,2.933333333333333,44,22,-0.9621864324075735,0.04382763421744881,2.769230769230769,108,51,-0.8263543272511694,0.2979791781483716,2.8118811881188117,65,0.01984732824427481,3.7996910401907193,4.200308959809281,0.5250386199761601,0.0944491081728186,0.0472245540864093,0.0,1.268884268884269,0,0.5552099533437014,0.5649606299212598,0.14600287404155837,0.2289161588906517,0.4363978056175013,66,0.09090909090909091,0.057137121400565684,0.0,3,0.9999999999999998,0.2864646464646465,0.6437908396999512,-0.5237049192556769,-0.7104158486767322,-0.7871771571861331,0.07676130850940088,0.038389377188273704,1,1,0.6,Both,low,1,AB,0.030704523403760398,0.0,0.030704523403760398
13,4,0.0,0.6307327243736477,27030,24982,2048,0,157,1891,12.1982421875,0.0,0.9242323344432113,13.19775390625,1.976782925946313,4,3.9922744375950683,0.09584869993377482,0.13416708509626007,0.4573581329799054,-0.9776816002853248,0.9748189278408004,1.9525005281261252,0.615363061404211,-0.2523069731621607,0.17553602597961962,0.731107946441355,0.004323112641101593,15,0,0.4864742829985243,0.0,12.285714285714286,172,0,0.29387569049811474,0.25876937148896584,13.044871794871796,2035,0,0.16624676970625982,0.4042002900827465,13.216302610548748,24807,0,0.13384555346999685,0.45775561802101994,0.0,0,0,0.0,0.0,0.0,4243,0.15697373288938216,3.2566045878851564,0.7433954121148436,0.1858488530287109,0.05828936552376218,0.20379437394610433,-0.542137510210883,0.0004253509145044662,-3,0.0,0.0,0.42234661522225875,0.21005319265555286,1.379078404628173,4244,0.10131950989632423,0.27528835153436787,1.0,3,0.8285714285714286,0.25286391355803844,2.0341301044799054,0.4864742829985278,0.4864742829985243,0.041817000128079644,0.44465728287044465,0.2277373431991826,0,1,1,MCTS,high,0,MCTS,-0.44465728287044465,0.44465728287044465,0.0
10,4,0.837265193427257,1.1690091924463046,6841,6183,658,566,9,83,9.396656534954408,0.8601823708206687,0.9038152316912732,10.395136778115502,1.5946645642507886,4,3.9881934336082807,0.13224820484423525,0.20301109363136893,0.7118926541945195,-0.9993729580451426,0.9999563654240711,1.9993293234692135,0.6192786673136018,-0.41192139440022546,0.4096766029092824,1.398066391968171,0.17046741064208312,9,6,0.1470553341857871,0.5528635303985399,11.833333333333334,71,54,0.5570364492651518,0.5337265269744281,10.241935483870968,635,506,0.18287342743317908,0.683173435589481,10.398981324278438,6125,0,0.20266953799426682,0.7122694716055604,0.0,0,0,0.0,0.0,0.0,170,0.024850168104078352,2.2304489213782737,1.7695510786217263,0.4423877696554316,0.35399068492197905,0.36504261173563124,0.07183564684634755,0.0009066183136899365,-3,0.0,0.8962264150943396,0.2544060298994329,0.2735159403018104,1.6421144192996284,171,0.03508771929824561,0.6098794825601782,1.0,2,0.5166666666666666,0.17015143613683423,1.8986225405326846,0.8660174347809382,0.8660174347809382,0.5142198661717269,0.3517975686092113,0.1759577896845809,1,1,1,Both,medium,0,Tie,0.0,0.0,0.0
3,5,0.3833737306513078,0.8592513677437795,142,90,52,21,21,10,1.7307692307692308,0.40384615384615385,0.6338028169014085,2.7115384615384617,0.49367298665359366,5,4.888888888888889,0.4581228472908512,-0.7630535344103098,0.4345107844592794,-0.9997881406092726,0.9787598383813915,1.978547978990664,0.07777777777777778,2.5424671504241925,-0.9562428709052521,0.2412444172773005,0.011111111111111112,2,0,0.0,0.0,3,6,1,-0.6853515093524105,0.0,3,15,5,-0.788476208099004,0.19622823939357026,2.6153846153846154,34,15,-0.982235881254085,0.018445994322136998,2.7096774193548385,84,0,-0.7555453158049429,0.44665084186222354,0.0,20,0.14084507042253522,2.7268330278608417,2.2731669721391583,0.4546333944278317,0.17446932336526122,0.08723466168263061,0.0,0.9315068493150684,0,0.375,0.4444444444444444,0.20050355087552638,0.2569170784487241,1.9775144794462636,21,0.09523809523809523,0.10644514193031115,0.0,2,0.9999999999999998,0.22666666666666668,0.6657121672663677,-0.5601653769084984,-0.8982211861892064,-0.9847044474925742,0.08648326130336781,0.043710469607861804,1,1,0.8,Both,low,1,AB,0.017296652260673562,0.0,0.017296652260673562
4,4,0.0,1.4177021653229085,292,215,77,0,16,61,2.792207792207792,0.0,0.7363013698630136,3.779220779220779,0.5948562332778591,4,3.986046511627907,0.1518588624866466,0.493199959008326,0.631066606093626,-0.9881882750215565,0.9998787581821182,1.9880670332036747,0.786046511627907,-1.1774027912866842,0.8120218583380475,0.7960285667015383,0.27906976744186046,4,0,0.0,0.0,4,16,0,0.39972188602133807,0.0,3.8666666666666667,58,0,0.8637765264389028,0.0,3.736842105263158,213,0,0.4918990271095298,0.6334800764881197,0.0,0,0,0.0,0.0,0.0,58,0.19863013698630136,2.928990497563786,1.071009502436214,0.2677523756090535,0.2759830566894751,0.3332321547813212,-0.0885127869652276,0.9078947368421053,0,0.0,0.0,0.32311921637002544,0.3836542235060729,2.246517485846139,59,0.05084745762711865,0.6059587289482621,0.0,2,0.9999999999999998,0.16,1.1989010493384973,0.9062022758790236,0.8743547196617868,0.5086086603926536,0.3657460592691332,0.18397068768840805,1,1,0.8,Both,medium,0,AB,0.07314921185382661,0.0,0.07314921185382661
10,4,0.5373484964543721,0.8163950336510855,11948,10760,1188,640,47,501,9.057239057239057,0.5387205387205387,0.9005691329092735,10.056397306397306,1.5497423975336297,4,3.990334572490706,0.10337915000639153,0.25312641041495654,0.460972382041405,-0.9597554956687513,0.9888783248231229,1.948633820491874,0.7021375464684015,-0.48080722452811975,0.3221392467354704,0.7226220716604899,0.011802973977695167,12,8,0.0,0.0,10.25,123,71,0.3076987626650696,0.40582660638171303,9.82905982905983,1150,561,0.26572377569527467,0.3950190115492242,10.07750472589792,10662,0,0.25298700019930376,0.46152628711943544,0.0,0,0,0.0,0.0,0.0,1102,0.09223300970873786,3.0421815945157658,0.9578184054842342,0.23945460137105856,0.06797110897051967,0.1479444189975479,-0.49815782039129297,0.8847139197267293,0,0.47058823529411764,0.5603448275862069,0.2922311729944644,0.24792589338362817,1.7710280820636148,1103,0.1242067089755213,0.3513326777044782,0.0,3,0.3356643356643357,0.05391251868662785,2.3940624870172043,0.47047799237628296,0.5091668957471451,0.406475322711547,0.10269157303559812,0.052699266509536775,1,1,1,Both,medium,0,Tie,0.0,0.0,0.0
12,2,0.0,1.2232738864410413,112,102,10,0,1,9,10.2,0.0,0.9107142857142857,11.1,2.467792535850613,2,2,0.0,0.3622474836237939,0.7536911836821091,-0.9983185481962925,0.9999861041233367,1.998304652319629,0.696078431372549,-0.7718914319678052,0.8261411033697071,1.3687857008928752,0.3431372549019608,9,0,0.0,0.0,11.333333333333334,102,0,0.3622474836237939,0.7536911836821091,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,24,0.21428571428571427,1.2789429456511299,0.7210570543488701,0.36052852717443507,0.07967185837543822,0.41565996320042087,-0.16674597999543017,0.6666666666666666,0,0.0,0.0,0.9941886279129535,0.5469605677349969,1.6230439109886048,25,0.0,0.7361853638826762,0.0,1,0.6333333333333333,0.0,2.1383330595080277,0.9835022082797952,0.6892173459053975,-0.4371621080447496,1.126379453950147,0.5636675331975269,0,0,0.2,Neither,high,0,MCTS,-0.2646261357520439,1.3231306787602195,1.0585045430081756
11,3,0.21271849295168005,0.0636219110157934,1370,1249,121,23,87,11,10.322314049586776,0.19008264462809918,0.9116788321167884,11.314049586776859,1.8454010643895928,3,2.9863891112890313,0.12895035660713045,-0.04136936383304477,0.7520529727745441,-0.9997269853031044,0.9999970027628271,1.9997239880659317,0.4747798238590873,0.09527329944856672,-0.07807759290514056,1.5981764637186417,0.11609287429943956,13,0,-0.5705086398404404,0.041277676611448766,11.090909090909092,122,23,-0.08727611897756112,0.7487788488879877,11.321100917431192,1234,0,-0.04002814311270968,0.7523772701379621,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,170,0.12408759124087591,2.1417943040759773,0.8582056959240227,0.28606856530800756,0.31971997372998673,0.36240697238566727,0.15183976149524633,1.5052631578947369,0,0.0,0.2222222222222222,0.599285348603552,0.4974191072810914,0.08459764580289271,171,0.03508771929824561,0.2820361887029628,0.0,2,0.6648351648351648,0.06733230926779314,2.4057824327430746,0.5288139362166262,0.7430194404935977,0.3071324714512342,0.4358869690423635,0.21797356617396949,1,1,1,Both,high,0,Tie,0.0,0.0,0.0
3,8,0.4300367574737947,1.4392163778342464,1365,911,454,199,64,191,2.0066079295154187,0.43832599118942733,0.6673992673992674,3.004405286343612,0.5267956274494008,8,7.936333699231613,0.40075033159263457,-0.5762471420417629,0.5622414057141939,-0.999766954583548,0.9632159123137894,1.9629828668973375,0.17014270032930845,1.396151752727139,-0.8531882213839405,0.5910420146024336,0.009879253567508232,2,1,0.18081505117903776,0.0,2,2,0,0.0,0.0,2.5,5,3,0.0,0.0,3,15,8,-0.4973004106486625,0.0,2.9285714285714284,41,15,0.6533266017329945,0.13658602115421042,2.973684210526316,29,0.021245421245421246,3.0650447521106625,4.934955247889338,0.6168694059861672,0.7578941296968673,0.37894706484843366,0.0,0.0007336757153338225,-7,0.0,0.4392935982339956,0.14770127922600332,0.21862911918099778,2.559783685810305,30,0.06666666666666667,0.5634372046397652,0.5,3,0.9999999999999998,0.6312087912087911,0.46296900210870273,0.18081505117903782,0.18081505117903776,-0.16572675552364977,0.3465418067026875,0.17653837562547173,1,1,1,Both,medium,0,Tie,0.0,0.0,0.0
8,5,0.04344525463250513,0.13981437376699607,39251,34407,4844,219,4090,535,7.103014037985136,0.04521056977704377,0.8765891314870958,8.102807597027251,1.2261600968591881,5,4.987153776847735,0.1273851946021958,-0.08016930963142163,0.7792160064151593,-0.9999978769282231,0.9999989392761448,1.999996816204368,0.45502368704042784,0.16320035711005412,-0.20614203135117481,1.6757816980185616,0.13561193943092975,10,1,0.0,0.0,7.8,78,2,0.2252503246749816,0.6765118901623479,8.133333333333333,610,32,-0.20428276058423903,0.7412365057074698,8.116487455197133,4529,184,-0.108838171319167,0.7697740285720961,8.100714285714286,34023,0,-0.07972932209234819,0.7793462282504087,0.0,2613,0.06657155231713842,3.7838304697733407,1.2161695302266593,0.24323390604533185,0.15361771495679583,0.3416613880609064,0.21230431018691184,1.2344139650872819,0,0.03770491803278689,0.07113821138211382,0.4607260290376643,0.4208492208722424,0.1794295453583178,2614,0.10443764345830145,0.4410789421699247,0.3333333333333333,4,0.503030303030303,0.2775002713029575,1.560534899839128,0.39856273841086476,0.7958100638856189,0.30653741296154,0.4892726509240789,0.24463671489869163,1,1,1,Both,high,0,Tie,0.0,0.0,0.0
13,3,0.4047208970011108,1.173796266999632,2077,1917,160,71,83,6,11.98125,0.44375,0.9229658160808859,12.975,2.1063890903629368,3,2.9947835159102767,0.07203660446929178,-0.3571150038043015,0.600979887118742,-0.9995924386873383,0.9872355244689587,1.9868279631562968,0.2806468440271257,0.7428988669212162,-0.5737831960802531,0.9893649175406917,0.012519561815336464,13,7,0.0,0.0,12,156,64,-0.3166631805142244,0.5412058116945576,13.061643835616438,1907,0,-0.3573271266322516,0.6012704982357907,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,624,0.30043331728454503,2.5092699587406737,0.4907300412593263,0.16357668041977544,0.19640875912084008,0.37971786750054104,0.5988858129975648,2.0919540229885056,0,0.2857142857142857,0.2857142857142857,0.4400400807893365,0.3872317861813254,1.9531373547742583,625,0.1024,0.13053475226553854,1.0,2,0.6483516483516484,0.10024978466838932,2.1425357297034777,0.26247530601626834,0.45936350264527886,0.15650073364772585,0.30286276899755304,0.15243532636636636,0,0,0,Neither,medium,0,Tie,0.0,0.4898622961071223,0.4898622961071223
12,4,0.009594459059627114,1.0034354432915233,17350,15946,1404,16,112,1276,11.357549857549857,0.011396011396011397,0.9190778097982709,12.356837606837606,1.839388671007346,4,3.9901542706634894,0.10667377324249167,-0.6577135926344497,0.48788232988674524,-0.9999941312692486,0.9976630249971028,1.9976571562663514,0.12216229775492286,1.7169549063226903,-0.8952804658463788,0.4443534432969546,0.004138969020443998,11,0,-0.9723827765725929,0.0,12.3,123,2,-0.8493976190759754,0.1573723985486213,12.513274336283185,1414,14,-0.6141792785085064,0.46127837686537776,12.34453125,15801,0,-0.6579415585001875,0.4882086642157333,0.0,0,0,0.0,0.0,0.0,957,0.05515850144092219,2.762197683377176,1.2378023166228238,0.30945057915570595,0.15543591826461978,0.23896697427347313,0.5766147840132194,0.8645787384208204,0,0.006211180124223602,0.0,0.2485186448778981,0.32368200495005517,2.0567161010411183,958,0.09916492693110647,0.26901315466471176,0.0,3,0.8181818181818182,0.11718034406116722,2.205107923304899,-0.3649164751118542,-0.7820339831228634,-0.9184360335800311,0.1364020504571677,0.068281011098073,1,1,1,Both,medium,0,Tie,0.0,0.0,0.0
14,4,0.7270199883466211,0.5472856236249244,23476,21746,1730,1226,35,469,12.569942196531793,0.7086705202312139,0.9263077185210428,13.56936416184971,2.1154778222706794,4,3.9930102087740273,0.09121676437118156,-0.46376699777044816,0.6918747153856335,-0.9999999715762209,0.9999861021698176,1.9999860737460384,0.24822955945921088,1.0474782767020812,-0.8670773528620219,0.9785805848948603,0.054400809344247215,12,7,-0.9431070966559015,0.01718982644865874,13.7,137,94,-0.42740739698003277,0.578009348345542,13.4296875,1719,1125,-0.5754593254636413,0.5904180568513069,13.580766813324953,21607,0,-0.46307610770077695,0.6924374552544327,0.0,0,0,0.0,0.0,0.0,3151,0.13422218435849378,3.052406270738977,0.947593729261023,0.23689843231525576,0.0432500684161905,0.29521250699206497,-0.24695520374828506,1.3105288694808346,0,0.7070707070707071,0.7549668874172185,0.20880910640256933,0.29917109653791657,0.7910183902585328,3152,0.09866751269035533,0.16208905667884838,1.0,3,0.5174825174825175,0.4122959329652448,1.707579736449417,-0.07499711597145756,0.03016022458826335,-0.1791979075755817,0.20935813216384505,0.1046797949806273,0,1,1,MCTS,medium,0,MCTS,-0.8897154315784841,0.8897154315784841,0.0
12,2,0.4408682011399854,0.1891040610175329,172,158,14,3,1,10,11.285714285714286,0.21428571428571427,0.9186046511627907,12.214285714285714,1.6552328894652097,2,1.9936708860759493,0.0793035701654536,0.11671838159138255,0.5177352226513896,-0.8764049434989957,0.9594811398825537,1.8358860833815493,0.569620253164557,-0.2378857794299582,0.12355015123779364,0.8968670994538916,0.0189873417721519,14,3,-0.20495548117395898,0.0,12.076923076923077,157,0,0.11876725969816818,0.5187425331071991,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20,0.11627906976744186,1.2055713536802566,0.7944286463197434,0.3972143231598717,0.1407836658199093,0.3258430281580192,-0.07919386158877292,1.0,0,1.0,0.0,0.5619566822865695,0.26553905329287597,0.36525245481484986,14,0.0,0.3432297441944286,0.0,1,0.512087912087912,0.0,2.3025850929940455,-0.296752484780754,0.6920986097542158,0.19010840621217798,0.5019902035420378,0.27343210893423936,1,0,0,AB,high,0,AB,1.5085944474421544,0.0,1.5085944474421544
7,4,0.19317494421832138,0.24270836812583285,2672,2305,367,78,37,252,6.2806539509536785,0.2125340599455041,0.8626497005988024,7.277929155313352,1.0277501500865027,4,3.9856832971800435,0.13583125426148399,-0.23743490862317945,0.7142211437512346,-0.9999725190103019,0.9994381191146284,1.9994106381249304,0.36355748373101954,0.4960283949422579,-0.5087108200690708,1.3635673767202774,0.05683297180043384,8,1,-0.7213045045064679,0.0,7,49,11,-0.285750558311473,0.10087858819736246,7.191489361702128,338,66,-0.1831896364179646,0.7250092253299235,7.294871794871795,2276,0,-0.2377995290898208,0.714464305198138,0.0,0,0,0.0,0.0,0.0,576,0.2155688622754491,3.2663931907552923,0.7336068092447077,0.18340170231117692,0.21310940194613268,0.3303019674662627,0.05060480326693071,0.9262899262899262,0,0.20754716981132076,0.17857142857142858,0.346716666732474,0.3525275915420483,0.33982243489891545,577,0.10918544194107452,0.5433619293314984,0.0,3,0.30952380952380953,0.2571577974828749,1.7030968092212104,0.21235325923338141,0.07289993717493332,-0.4754333314071315,0.5483332685820648,0.27424744978665205,0,0,0,Neither,high,0,Tie,0.0,0.5483332685820648,0.5483332685820648
11,3,0.4596041575275284,0.9207610777022447,1493,1353,140,68,65,7,9.664285714285715,0.4857142857142857,0.9062290689886136,10.657142857142857,1.5710389127281739,3,2.991869918699187,0.09768408099072744,-0.037049205266243876,0.7145171637036145,-0.9995777474870924,0.9988522729693861,1.9984300204564784,0.4892830746489283,0.026489974396826717,-0.04371427372984335,1.4690754579085419,0.06947524020694752,14,6,-0.6647848677843003,0.0,10.384615384615385,135,62,0.1715298322353543,0.8272437564066942,10.658730158730158,1343,0,-0.03797956690064174,0.7135575726998158,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,205,0.13730743469524448,2.219867581175218,0.780132418824782,0.26004413960826067,0.10521232090497401,0.5058794562295199,-0.10097696687904802,0.859504132231405,0,0.6,0.7272727272727273,0.41955393649523953,0.42177392326995083,1.2886479492383212,206,0.014563106796116505,0.43872416715106916,1.0,2,0.6527472527472528,0.03047945205479452,2.4019919897712905,0.6991491767138949,0.6985668978166111,0.6656367580364436,0.032930139780167456,0.016478004955432765,1,0,0.2,AB,low,1,AB,0.4472798658701367,0.0,0.4472798658701367
12,4,0.07270717045852809,1.3011733740150295,13816,12620,1196,84,94,1018,10.551839464882944,0.07023411371237458,0.9134337000579039,11.551003344481606,1.7574230516860503,4,3.9897781299524566,0.11248573734695023,0.029412056058603784,0.5176781662199932,-0.988975783708775,0.9879416842383587,1.9769174679471337,0.5222662440570524,-0.05007539499457872,0.03585328905779266,0.882680462080209,0.008003169572107765,11,0,-0.1015404222788442,0.0,11.7,117,11,-0.12032161724435791,0.384692320448222,11.35576923076923,1181,73,0.05041719378455958,0.4940074688970427,11.568917668825161,12506,0,0.029410215058978034,0.5179769656484158,0.0,0,0,0.0,0.0,0.0,1419,0.10270700636942676,2.9207164292385928,1.0792835707614072,0.2698208926903518,0.21794961944943242,0.2836762294191484,0.05306343301202515,0.608193883439123,0,0.09782608695652174,0.02702702702702703,0.40297972161689277,0.3021715536996363,2.5134793370097075,1420,0.12394366197183099,0.356755635726525,1.0,3,0.6909090909090909,0.483444954736432,1.6237288019981708,0.602912632506999,0.22535259393791052,-0.1015404222788442,0.3268930162167547,0.16535491314981715,1,1,1,Both,medium,0,Tie,0.0,0.0,0.0
13,3,0.0,0.5335077738798772,2190,2021,169,0,155,14,11.958579881656805,0.0,0.9228310502283105,12.95266272189349,1.9423972588262037,3,2.9945571499257793,0.07357462509106139,0.22458015832939826,0.4943960492693867,-0.9804281065770081,0.9890056911103315,1.9694337976873397,0.6763978228599703,-0.4639977272680077,0.3089279520897741,0.7856518169503462,0.012864918357248886,14,0,0.0,0.0,11.785714285714286,165,0,0.04399207744267824,0.3994214144174857,13.051948051948052,2010,0,0.22556845130937533,0.49468431847696254,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,211,0.09634703196347032,2.0865355949065054,0.9134644050934946,0.30448813503116484,0.07683987436543116,0.3430145741478213,-0.7053890196427489,0.9764705882352941,0,0.0,0.0,0.40737099629904033,0.2426148341565753,1.0791101075105465,212,0.0,0.34160075460419287,0.0,2,0.8681318681318682,0.025,2.535905698812615,0.6698778527989007,0.7811279902400364,0.6819765530231687,0.0991514372168677,0.05034514860733015,1,1,0.8,Both,low,1,AB,0.039106231115286216,0.0,0.039106231115286216
6,5,0.2022260436648717,0.7319586598983487,9193,7744,1449,290,987,172,5.344375431331953,0.20013802622498275,0.8423800717937561,6.3436853002070395,0.9598009629822634,5,4.9802427685950414,0.17382172088144254,0.17054534433497423,0.7001294669662002,-0.9994668438917221,0.9999032642064039,1.9993701080981259,0.6000774793388429,-0.3321329196407671,0.3414006712262704,1.3772764518319445,0.14010847107438015,7,0,0.8890421870691436,0.0,6.833333333333333,41,11,-0.07665102477232533,0.6488281710078059,6.135135135135135,227,37,0.2021991490312925,0.5320209973489489,6.359605911330049,1291,242,0.1293365514111917,0.7323229089499691,6.344425956738768,7626,0,0.17096210015600755,0.7001947151040827,0.0,1426,0.15511802458392254,4.053350198898742,0.9466498011012581,0.18932996022025161,0.16783010532691944,0.3899065475777888,0.627335277571474,0.000514668039114771,-4,0.0,0.19934640522875818,0.31657938529965624,0.30476997105239306,1.0454618673172988,1427,0.14435879467414156,0.7289188561569062,0.3333333333333333,4,0.9285714285714285,0.6486584944417401,0.7491904529949842,0.8890421870691425,0.8890421870691436,0.4685619753336755,0.4204802117354681,0.21030634099828785,1,1,1,Both,high,0,Tie,0.0,0.0,0.0
